,name,prob
1518,procedure,2.4943319681206567e-05
1519,essence,2.4943319681206567e-05
1520,newspaper,2.4943319681206567e-05
1521,stimuli,2.4943319681206567e-05
1522,information-systems,2.4943319681206567e-05
1523,making,2.4943319681206567e-05
1524,occurrence,2.4943319681206567e-05
1525,entropy,2.4943319681206567e-05
1526,incident-response,2.4943319681206567e-05
1527,information-science,2.4943319681206567e-05
1528,entity,2.4943319681206567e-05
1529,log,2.4943319681206567e-05
1530,presentation,2.4943319681206567e-05
1531,pattern-recognition,2.4943319681206567e-05
1532,anomaly,2.4943319681206567e-05
1533,telecommunication,2.4943319681206567e-05
1534,characteristic,2.4943319681206567e-05
1535,equivalent,2.4943319681206567e-05
1536,vietnamese,2.4943319681206567e-05
1537,Traditional,2.4943319681206567e-05
1538,thai,2.4943319681206567e-05
1539,touch,2.4943319681206567e-05
1540,drop,2.4943319681206567e-05
1541,Mr.,2.4943319681206567e-05
1542,monger,2.4943319681206567e-05
1543,flood,2.4943319681206567e-05
1544,claim,2.4943319681206567e-05
1545,lip,2.4943319681206567e-05
1546,smile,2.4943319681206567e-05
1547,murmur,2.4943319681206567e-05
1548,Establishment,2.4943319681206567e-05
1549,miner,2.4943319681206567e-05
1550,mine,2.4943319681206567e-05
1551,complaint,2.4943319681206567e-05
1552,semiconductor,2.4943319681206567e-05
1553,telecom,2.4943319681206567e-05
1554,equipment,2.4943319681206567e-05
1555,commerce,2.4943319681206567e-05
1556,telephone,2.4943319681206567e-05
1557,bean,2.4943319681206567e-05
1558,Learners,2.4943319681206567e-05
1559,information-booth,2.4943319681206567e-05
1560,european-countries,2.4943319681206567e-05
1561,https://www.merriam-webster.com/dictionary/information,2.4943319681206567e-05
1562,observation,2.4943319681206567e-05
1563,baseball,2.4943319681206567e-05
1564,duration,2.4943319681206567e-05
1565,scenario,2.4943319681206567e-05
1566,Triton,2.4943319681206567e-05
1567,Inference,2.4943319681206567e-05
1568,DL,2.4943319681206567e-05
1569,youtube,2.4943319681206567e-05
1570,speaker,2.4943319681206567e-05
1571,second,2.4943319681206567e-05
1572,captioning,2.4943319681206567e-05
1573,Beginners,2.4943319681206567e-05
1574,repo,2.4943319681206567e-05
1575,mixed10,2.4943319681206567e-05
1576,parcel,2.4943319681206567e-05
1577,html,2.4943319681206567e-05
1578,webpack,2.4943319681206567e-05
1579,rollup,2.4943319681206567e-05
1580,size,2.4943319681206567e-05
1581,mxu,2.4943319681206567e-05
1582,multiplication,2.4943319681206567e-05
1583,xla-compiler,2.4943319681206567e-05
1584,memory-subsystem,2.4943319681206567e-05
1585,PCIe,2.4943319681206567e-05
1586,utilization,2.4943319681206567e-05
1587,bus,2.4943319681206567e-05
1588,Architecture,2.4943319681206567e-05
1589,reshape,2.4943319681206567e-05
1590,loop,2.4943319681206567e-05
1591,zero,2.4943319681206567e-05
1592,machine-translation,2.4943319681206567e-05
1593,stake,2.4943319681206567e-05
1594,curve,2.4943319681206567e-05
1595,K-1,2.4943319681206567e-05
1596,greed,2.4943319681206567e-05
1597,fnr,2.4943319681206567e-05
1598,designation,2.4943319681206567e-05
1599,true-negative-rate,2.4943319681206567e-05
1600,AUC,2.4943319681206567e-05
1601,prejudice,2.4943319681206567e-05
1602,warpsize,2.4943319681206567e-05
1603,robin,2.4943319681206567e-05
1604,the16,2.4943319681206567e-05
1605,scheduler,2.4943319681206567e-05
1606,outcome,2.4943319681206567e-05
1607,sm,2.4943319681206567e-05
1608,int,2.4943319681206567e-05
1609,compute-capability,2.4943319681206567e-05
1610,maxwell,2.4943319681206567e-05
1611,stall,2.4943319681206567e-05
1612,sms,2.4943319681206567e-05
1613,kepler,2.4943319681206567e-05
1614,Scheduling,2.4943319681206567e-05
1615,contest,2.4943319681206567e-05
1616,person-experience,2.4943319681206567e-05
1617,palace,2.4943319681206567e-05
1618,ring,2.4943319681206567e-05
1619,Top,2.4943319681206567e-05
1620,racism,2.4943319681206567e-05
1621,domesticity,2.4943319681206567e-05
1622,advertiser,2.4943319681206567e-05
1623,participation,2.4943319681206567e-05
1624,stuff,2.4943319681206567e-05
1625,baywatch,2.4943319681206567e-05
1626,boxing,2.4943319681206567e-05
1627,bikini,2.4943319681206567e-05
1628,modeling-world,2.4943319681206567e-05
1629,club,2.4943319681206567e-05
1630,louise-delage,2.4943319681206567e-05
1631,etc-.,2.4943319681206567e-05
1632,celebrity,2.4943319681206567e-05
1633,stationery,2.4943319681206567e-05
1634,ambience,2.4943319681206567e-05
1635,drape,2.4943319681206567e-05
1636,successor,2.4943319681206567e-05
1637,talent,2.4943319681206567e-05
1638,girlfriend,2.4943319681206567e-05
1639,attendees,2.4943319681206567e-05
1640,playboy,2.4943319681206567e-05
1641,map,2.4943319681206567e-05
1642,expense,2.4943319681206567e-05
1643,commercial-print,2.4943319681206567e-05
1644,actor,2.4943319681206567e-05
1645,versailles,2.4943319681206567e-05
1646,variety,2.4943319681206567e-05
1647,lindsey-pelas,2.4943319681206567e-05
1648,fashion-show,2.4943319681206567e-05
1649,section,2.4943319681206567e-05
1650,discourse,2.4943319681206567e-05
1651,music-videos,2.4943319681206567e-05
1652,instagram-photos,2.4943319681206567e-05
1653,chiara-ferragni,2.4943319681206567e-05
1654,various-outfits,2.4943319681206567e-05
1655,success,2.4943319681206567e-05
1656,vanity-fair,2.4943319681206567e-05
1657,cosplayer,2.4943319681206567e-05
1658,photography,2.4943319681206567e-05
1659,penthouse,2.4943319681206567e-05
1660,motherhood,2.4943319681206567e-05
1661,polish,2.4943319681206567e-05
1662,public-spaces,2.4943319681206567e-05
1663,anna-nicole-smith,2.4943319681206567e-05
1664,phenomenon,2.4943319681206567e-05
1665,elsa,2.4943319681206567e-05
1666,clothing,2.4943319681206567e-05
1667,marriage,2.4943319681206567e-05
1668,freedom,2.4943319681206567e-05
1669,sexuality,2.4943319681206567e-05
1670,presence,2.4943319681206567e-05
1671,attribute,2.4943319681206567e-05
1672,advertisement,2.4943319681206567e-05
1673,assignment,2.4943319681206567e-05
1674,star,2.4943319681206567e-05
1675,janice-dickinson-modeling-agency,2.4943319681206567e-05
1676,Fox,2.4943319681206567e-05
1677,spread,2.4943319681206567e-05
1678,visibility,2.4943319681206567e-05
1679,fan,2.4943319681206567e-05
1680,shoe,2.4943319681206567e-05
1681,social-media,2.4943319681206567e-05
1682,reenactment,2.4943319681206567e-05
1683,injustice,2.4943319681206567e-05
1684,booth,2.4943319681206567e-05
1685,income,2.4943319681206567e-05
1686,globe,2.4943319681206567e-05
1687,modelling-careers,2.4943319681206567e-05
1688,addition,2.4943319681206567e-05
1689,individual-case,2.4943319681206567e-05
1690,live-person,2.4943319681206567e-05
1691,anderson,2.4943319681206567e-05
1692,fhm,2.4943319681206567e-05
1693,bombshell,2.4943319681206567e-05
1694,attendee,2.4943319681206567e-05
1695,inspiration,2.4943319681206567e-05
1696,mainstream-media,2.4943319681206567e-05
1697,urgency,2.4943319681206567e-05
1698,next,2.4943319681206567e-05
1699,extra-work,2.4943319681206567e-05
1700,whitewashing,2.4943319681206567e-05
1701,united-state,2.4943319681206567e-05
1702,gift-bags,2.4943319681206567e-05
1703,african-america,2.4943319681206567e-05
1704,Market,2.4943319681206567e-05
1705,modus,2.4943319681206567e-05
1706,modecca,2.4943319681206567e-05
1707,imitation,2.4943319681206567e-05
1708,nglish- -translation,2.4943319681206567e-05
1709,basin,2.4943319681206567e-05
1710,modello,2.4943319681206567e-05
1711,exemplar,2.4943319681206567e-05
1712,conduct,2.4943319681206567e-05
1713,https://www.merriam-webster.com/dictionary/model,2.4943319681206567e-05
1714,conception,2.4943319681206567e-05
1715,spanish,2.4943319681206567e-05
1716,vulgar,2.4943319681206567e-05
1717,language-model,2.4943319681206567e-05
1718,restriction,2.4943319681206567e-05
1719,weight,2.4943319681206567e-05
1720,ingress,2.4943319681206567e-05
1721,pod,2.4943319681206567e-05
1722,Converter,2.4943319681206567e-05
1723,inference,2.4943319681206567e-05
1724,architecture,2.4943319681206567e-05
1725,criterion,2.4943319681206567e-05
1726,dig,2.4943319681206567e-05
1727,system-tools,2.4943319681206567e-05
1728,search-engine,2.4943319681206567e-05
1729,meowing,2.4943319681206567e-05
1730,term-storage,2.4943319681206567e-05
1731,shiffrin,2.4943319681206567e-05
1732,evidence,2.4943319681206567e-05
1733,cat,2.4943319681206567e-05
1734,stump,2.4943319681206567e-05
1735,chaldan,2.4943319681206567e-05
1736,weariness,2.4943319681206567e-05
1737,contempt,2.4943319681206567e-05
1738,farm,2.4943319681206567e-05
1739,Ravin,2.4943319681206567e-05
1740,politician,2.4943319681206567e-05
1741,shot,2.4943319681206567e-05
1742,respiration,2.4943319681206567e-05
1743,primary-production,2.4943319681206567e-05
1744,oxygen,2.4943319681206567e-05
1745,npp,2.4943319681206567e-05
1746,portion,2.4943319681206567e-05
1747,living,2.4943319681206567e-05
1748,fuel,2.4943319681206567e-05
1749,chloroplast,2.4943319681206567e-05
1750,limitation,2.4943319681206567e-05
1751,sensor-data,2.4943319681206567e-05
1752,mathematics,2.4943319681206567e-05
1753,consultation,2.4943319681206567e-05
1754,specification,2.4943319681206567e-05
1755,accordance,2.4943319681206567e-05
1756,earning,2.4943319681206567e-05
1757,United,2.4943319681206567e-05
1758,adherence,2.4943319681206567e-05
1759,assessment,2.4943319681206567e-05
1760,distance,2.4943319681206567e-05
1761,shipment,2.4943319681206567e-05
1762,InDesign,2.4943319681206567e-05
1763,Suite,2.4943319681206567e-05
1764,QuarkXpress,2.4943319681206567e-05
1765,Serif,2.4943319681206567e-05
1766,PagePlus,2.4943319681206567e-05
1767,corel,2.4943319681206567e-05
1768,paste,2.4943319681206567e-05
1769,adobe,2.4943319681206567e-05
1770,Illustrator,2.4943319681206567e-05
1771,scribus,2.4943319681206567e-05
1772,krita,2.4943319681206567e-05
1773,scheme,2.4943319681206567e-05
1774,magnitude,2.4943319681206567e-05
1775,ad,2.4943319681206567e-05
1776,membrane,2.4943319681206567e-05
1777,processing-options,2.4943319681206567e-05
1778,yield-hybrid,2.4943319681206567e-05
1779,replacement,2.4943319681206567e-05
1780,basic,2.4943319681206567e-05
1781,webopedia-article,2.4943319681206567e-05
1782,choice,2.4943319681206567e-05
1783,XE,2.4943319681206567e-05
1784,linpack-benchmark,2.4943319681206567e-05
1785,science-research,2.4943319681206567e-05
1786,price,2.4943319681206567e-05
1787,californianus,2.4943319681206567e-05
1788,titan,2.4943319681206567e-05
1789,blue-gene-l,2.4943319681206567e-05
1790,high,2.4943319681206567e-05
1791,amd,2.4943319681206567e-05
1792,frequency,2.4943319681206567e-05
1793,FireStream,2.4943319681206567e-05
1794,linpack,2.4943319681206567e-05
1795,longevity,2.4943319681206567e-05
1796,dgemm,2.4943319681206567e-05
1797,Geococcyx,2.4943319681206567e-05
1798,calculator,2.4943319681206567e-05
1799,petaFLOPS,2.4943319681206567e-05
1800,grid-computers,2.4943319681206567e-05
1801,roadrunner,2.4943319681206567e-05
1802,hpl,2.4943319681206567e-05
1803,gigaflop,2.4943319681206567e-05
1804,mdgrape-3,2.4943319681206567e-05
1805,ranger,2.4943319681206567e-05
1806,spot,2.4943319681206567e-05
1807,teraflops,2.4943319681206567e-05
1808,top500-list,2.4943319681206567e-05
1809,teraFLOPS,2.4943319681206567e-05
1810,ip-address,2.4943319681206567e-05
1811,supercomputer,2.4943319681206567e-05
1812,workstation,2.4943319681206567e-05
1813,piece,2.4943319681206567e-05
1814,world-applications,2.4943319681206567e-05
1815,maintenance,2.4943319681206567e-05
1816,electronic-engineering,2.4943319681206567e-05
1817,source-code,2.4943319681206567e-05
1818,transmission-formats,2.4943319681206567e-05
1819,cinema-4d,2.4943319681206567e-05
1820,raster,2.4943319681206567e-05
1821,max,2.4943319681206567e-05
1822,n.y.,2.4943319681206567e-05
1823,lockheed-corporation,2.4943319681206567e-05
1824,multimedia,2.4943319681206567e-05
1825,manchester-baby,2.4943319681206567e-05
1826,university-manchester-england,2.4943319681206567e-05
1827,tom-kilburn,2.4943319681206567e-05
1828,processing-system,2.4943319681206567e-05
1829,interconnect,2.4943319681206567e-05
1830,ilp,2.4943319681206567e-05
1831,mobile-phone,2.4943319681206567e-05
1832,thousand,2.4943319681206567e-05
1833,playstation,2.4943319681206567e-05
1834,pipeline,2.4943319681206567e-05
1835,protocol,2.4943319681206567e-05
1836,isa,2.4943319681206567e-05
1837,photo-processing,2.4943319681206567e-05
1838,board,2.4943319681206567e-05
1839,hotmail,2.4943319681206567e-05
1840,powerpc,2.4943319681206567e-05
1841,dependency,2.4943319681206567e-05
1842,t1,2.4943319681206567e-05
1843,execution-units,2.4943319681206567e-05
1844,power-dissipation,2.4943319681206567e-05
1845,theorem,2.4943319681206567e-05
1846,novel,2.4943319681206567e-05
1847,loss,2.4943319681206567e-05
1848,statistic,2.4943319681206567e-05
1849,subject,2.4943319681206567e-05
1850,Go,2.4943319681206567e-05
1851,delivery,2.4943319681206567e-05
1852,argument,2.4943319681206567e-05
1853,computer-interaction,2.4943319681206567e-05
1854,software-engineering,2.4943319681206567e-05
1855,robotic,2.4943319681206567e-05
1856,game-theory,2.4943319681206567e-05
1857,other-fields,2.4943319681206567e-05
1858,ai-research,2.4943319681206567e-05
1859,synergy,2.4943319681206567e-05
1860,probability,2.4943319681206567e-05
1861, -university-chicago,2.4943319681206567e-05
1862,atman,2.4943319681206567e-05
1863,prayer,2.4943319681206567e-05
1864,arousal,2.4943319681206567e-05
1865,virtue,2.4943319681206567e-05
1866,chess,2.4943319681206567e-05
1867,human-mind,2.4943319681206567e-05
1868,antiquity,2.4943319681206567e-05
1869,operations-research,2.4943319681206567e-05
1870,cognition,2.4943319681206567e-05
1871,maturation,2.4943319681206567e-05
1872,chance,2.4943319681206567e-05
1873,tls,2.4943319681206567e-05
1874,traffic,2.4943319681206567e-05
1875,direction,2.4943319681206567e-05
1876,abbya@mit.edu,2.4943319681206567e-05
1877,Artificial,2.4943319681206567e-05
1878,specific,2.4943319681206567e-05
1879,minsky,2.4943319681206567e-05
1880,Frameworks,2.4943319681206567e-05
1881,investigator,2.4943319681206567e-05
1882,15-,2.4943319681206567e-05
1883,front,2.4943319681206567e-05
1884,neural-net,2.4943319681206567e-05
1885,cup,2.4943319681206567e-05
1886,Minds,2.4943319681206567e-05
1887,same-categories,2.4943319681206567e-05
1888,department,2.4943319681206567e-05
1889,advantage,2.4943319681206567e-05
1890,cognitive-science,2.4943319681206567e-05
1891,Intelligence,2.4943319681206567e-05
1892,director,2.4943319681206567e-05
1893,cbmm,2.4943319681206567e-05
1894,single-chip,2.4943319681206567e-05
1895,threshold,2.4943319681206567e-05
1896,Theoretical,2.4943319681206567e-05
1897,co,2.4943319681206567e-05
1898,papert,2.4943319681206567e-05
1899,rosenblatt,2.4943319681206567e-05
1900,output-layer,2.4943319681206567e-05
1901,poggio,2.4943319681206567e-05
1902,indication,2.4943319681206567e-05
1903,mit,2.4943319681206567e-05
1904,intelligence-laboratory,2.4943319681206567e-05
1905,padding,2.4943319681206567e-05
1906,CNNs,2.4943319681206567e-05
1907,nas,2.4943319681206567e-05
1908,truth,2.4943319681206567e-05
1909,adjustment,2.4943319681206567e-05
1910,attention,2.4943319681206567e-05
1911,relationship,2.4943319681206567e-05
1912,finish,2.4943319681206567e-05
1913,blindfold,2.4943319681206567e-05
1914,pederson,2.4943319681206567e-05
1915,impact,2.4943319681206567e-05
1916,uncertainty,2.4943319681206567e-05
1917,howlett,2.4943319681206567e-05
1918,peterson,2.4943319681206567e-05
1919,daugbjerg,2.4943319681206567e-05
1920,connectionism,2.4943319681206567e-05
1921,neural-systems,2.4943319681206567e-05
1922,plasticity,2.4943319681206567e-05
1923,current,2.4943319681206567e-05
1924,dendrite,2.4943319681206567e-05
1925,werbos,2.4943319681206567e-05
1926,node,2.4943319681206567e-05
1927,bain,2.4943319681206567e-05
1928,mirror,2.4943319681206567e-05
1929,inhibitory,2.4943319681206567e-05
1930,information-processing,2.4943319681206567e-05
1931,basis,2.4943319681206567e-05
1932,brain-function,2.4943319681206567e-05
1933,subtraction,2.4943319681206567e-05
1934,seymour-papert,2.4943319681206567e-05
1935,effort,2.4943319681206567e-05
1936,duda,2.4943319681206567e-05
1937,deduction,2.4943319681206567e-05
1938,activation,2.4943319681206567e-05
1939,tuning,2.4943319681206567e-05
1940,depth,2.4943319681206567e-05
1941,input-events,2.4943319681206567e-05
1942,paul,2.4943319681206567e-05
1943,r.,2.4943319681206567e-05
1944,LSTM,2.4943319681206567e-05
1945,descent,2.4943319681206567e-05
1946,Eduardo,2.4943319681206567e-05
1947,estimate,2.4943319681206567e-05
1948,completely-automated-public,2.4943319681206567e-05
1949,decade,2.4943319681206567e-05
1950,Caianiello,2.4943319681206567e-05
1951,vote,2.4943319681206567e-05
1952,human-brain,2.4943319681206567e-05
1953,mlp,2.4943319681206567e-05
1954,mac,2.4943319681206567e-05
1955,engineer,2.4943319681206567e-05
1956,tutorial,2.4943319681206567e-05
1957,inferencing,2.4943319681206567e-05
1958,linux,2.4943319681206567e-05
1959,deployment,2.4943319681206567e-05
1960,hammer,2.4943319681206567e-05
1961,deep_mlp.py,2.4943319681206567e-05
1962,printf,2.4943319681206567e-05
1963,daplink,2.4943319681206567e-05
1964,data-scientists,2.4943319681206567e-05
1965,digit,2.4943319681206567e-05
1966,stretch,2.4943319681206567e-05
1967,playground,2.4943319681206567e-05
1968,serial-terminal,2.4943319681206567e-05
1969,mnist,2.4943319681206567e-05
1970,serial-communication,2.4943319681206567e-05
1971,mbed,2.4943319681206567e-05
1972,advancement,2.4943319681206567e-05
1973,boltzmann,2.4943319681206567e-05
1974,filtering,2.4943319681206567e-05
1975,stability,2.4943319681206567e-05
1976,object-recognition,2.4943319681206567e-05
1977,synchronization,2.4943319681206567e-05
1978,derive,2.4943319681206567e-05
1979,mos,2.4943319681206567e-05
1980,mohammed-ismail,2.4943319681206567e-05
1981,transition,2.4943319681206567e-05
1982,swarm,2.4943319681206567e-05
1983,diagnosis,2.4943319681206567e-05
1984,computing-systems,2.4943319681206567e-05
1985,ann,2.4943319681206567e-05
1986,equation,2.4943319681206567e-05
1987,Handling,2.4943319681206567e-05
1988,identification,2.4943319681206567e-05
1989,sum,2.4943319681206567e-05
1990,increase,2.4943319681206567e-05
1991,phase,2.4943319681206567e-05
1992,face,2.4943319681206567e-05
1993,correlation,2.4943319681206567e-05
1994,similarity,2.4943319681206567e-05
1995,relationship-management,2.4943319681206567e-05
1996,IJCNN,2.4943319681206567e-05
1997,whisker,2.4943319681206567e-05
1998,population,2.4943319681206567e-05
1999,attractor,2.4943319681206567e-05
2000,perceptron,2.4943319681206567e-05
2001,biology,2.4943319681206567e-05
2002,lack,2.4943319681206567e-05
2003,aliasing,2.4943319681206567e-05
2004,color-spaces,2.4943319681206567e-05
2005,calculation,2.4943319681206567e-05
2006,learning-rate,2.4943319681206567e-05
2007,posterior-probability,2.4943319681206567e-05
2008,xcode,2.4943319681206567e-05
2009,different-thread,2.4943319681206567e-05
2010,listing-2,2.4943319681206567e-05
2011,color,2.4943319681206567e-05
2012,grayscale,2.4943319681206567e-05
2013,conversion,2.4943319681206567e-05
2014,render,2.4943319681206567e-05
2015,quad,2.4943319681206567e-05
2016,coordinate,2.4943319681206567e-05
2017,grid,2.4943319681206567e-05
2018,_-arrays,2.4943319681206567e-05
2019,database,2.4943319681206567e-05
2020,tfjs,2.4943319681206567e-05
2021,button,2.4943319681206567e-05
2022,orientation,2.4943319681206567e-05
2023,plane,2.4943319681206567e-05
2024,figure,2.4943319681206567e-05
2025,artist,2.4943319681206567e-05
2026,text-documents,2.4943319681206567e-05
2027,salary,2.4943319681206567e-05
2028,interaction-design,2.4943319681206567e-05
2029,look,2.4943319681206567e-05
2030,scientist,2.4943319681206567e-05
2031,evolution,2.4943319681206567e-05
2032,genome,2.4943319681206567e-05
2033,von-neumann,2.4943319681206567e-05
2034,correction,2.4943319681206567e-05
2035,tap,2.4943319681206567e-05
2036,kyary-pamyu-pamyu,2.4943319681206567e-05
2037,spelling,2.4943319681206567e-05
2038,tuckman,2.4943319681206567e-05
2039,contribution,2.4943319681206567e-05
2040,northouse,2.4943319681206567e-05
2041,openness,2.4943319681206567e-05
2042,meeting,2.4943319681206567e-05
2043,derivative,2.4943319681206567e-05
2044,overview,2.4943319681206567e-05
2045,DNN,2.4943319681206567e-05
2046,Yoshua,2.4943319681206567e-05
2047,bengio,2.4943319681206567e-05
2048,photo,2.4943319681206567e-05
2049,breakdown,2.4943319681206567e-05
2050,album,2.4943319681206567e-05
2051,guess,2.4943319681206567e-05
2052,chokepoint,2.4943319681206567e-05
2053,quantity,2.4943319681206567e-05
2054,reconstruction,2.4943319681206567e-05
2055,blackrock,2.4943319681206567e-05
2056,breaker,2.4943319681206567e-05
2057,autopart,2.4943319681206567e-05
2058,previous-layer,2.4943319681206567e-05
2059,bloomberg,2.4943319681206567e-05
2060,recording,2.4943319681206567e-05
2061,grandmother,2.4943319681206567e-05
2062,previous-algorithms,2.4943319681206567e-05
2063,CRM,2.4943319681206567e-05
2064,aaron-courville,2.4943319681206567e-05
2065,input-variables,2.4943319681206567e-05
2066,dimensional-space,2.4943319681206567e-05
2067,least-squares,2.4943319681206567e-05
2068,directed-acyclic-graphical,2.4943319681206567e-05
2069,influence,2.4943319681206567e-05
2070,symptom,2.4943319681206567e-05
2071,disease,2.4943319681206567e-05
2072,immersion,2.4943319681206567e-05
2073,vram,2.4943319681206567e-05
2074,asus,2.4943319681206567e-05
2075,framerate,2.4943319681206567e-05
2076,monitor,2.4943319681206567e-05
2077,4k,2.4943319681206567e-05
2078,requirement,2.4943319681206567e-05
2079,brand,2.4943319681206567e-05
2080,fitting,2.4943319681206567e-05
2081,buisness,2.4943319681206567e-05
2082,hotbox,2.4943319681206567e-05
2083,resolution,2.4943319681206567e-05
2084,ipad-air,2.4943319681206567e-05
2085,cooling,2.4943319681206567e-05
2086,frame,2.4943319681206567e-05
2087,motherboard,2.4943319681206567e-05
2088,reservoir,2.4943319681206567e-05
2089,gameplay,2.4943319681206567e-05
2090,3d-rendering,2.4943319681206567e-05
2091,newegg,2.4943319681206567e-05
2092,powerhouse,2.4943319681206567e-05
2093,gtx-980ti,2.4943319681206567e-05
2094,headset,2.4943319681206567e-05
2095,budget,2.4943319681206567e-05
2096,r9-390,2.4943319681206567e-05
2097,iDCT,2.4943319681206567e-05
2098,OpenDivX,2.4943319681206567e-05
2099,xvid,2.4943319681206567e-05
2100,gpu-hardware,2.4943319681206567e-05
2101,codecs,2.4943319681206567e-05
2102,unix,2.4943319681206567e-05
2103,compensation,2.4943319681206567e-05
2104,WMV9,2.4943319681206567e-05
2105,experimentation,2.4943319681206567e-05
2106,capture-models,2.4943319681206567e-05
2107,nv,2.4943319681206567e-05
2108,packet,2.4943319681206567e-05
2109,RTP,2.4943319681206567e-05
2110,h.261,2.4943319681206567e-05
2111,H.221,2.4943319681206567e-05
2112,Intra,2.4943319681206567e-05
2113,decimation,2.4943319681206567e-05
2114,video-compression,2.4943319681206567e-05
2115,ivs,2.4943319681206567e-05
2116,software-implementation,2.4943319681206567e-05
2117,tolerance,2.4943319681206567e-05
2118,conferencing,2.4943319681206567e-05
2119,Conferencing,2.4943319681206567e-05
2120,bit,2.4943319681206567e-05
2121,mbone,2.4943319681206567e-05
2122,Networking,2.4943319681206567e-05
2123,design-process,2.4943319681206567e-05
2124,multicast-backbone,2.4943319681206567e-05
2125,strength,2.4943319681206567e-05
2126,pounding,2.4943319681206567e-05
2127,heat,2.4943319681206567e-05
2128,neighbour,2.4943319681206567e-05
2129,grain,2.4943319681206567e-05
2130,polycrystalline,2.4943319681206567e-05
2131,density,2.4943319681206567e-05
2132,bug,2.4943319681206567e-05
2133,source-projects,2.4943319681206567e-05
2134,laser,2.4943319681206567e-05
2135,kandinsky,2.4943319681206567e-05
2136,privacy,2.4943319681206567e-05
2137,revenge,2.4943319681206567e-05
2138,coder,2.4943319681206567e-05
2139,FAL,2.4943319681206567e-05
2140,interaction,2.4943319681206567e-05
2141,data-set,2.4943319681206567e-05
2142,consensus,2.4943319681206567e-05
2143,difficulty,2.4943319681206567e-05
2144,numerator,2.4943319681206567e-05
2145,knights-landing,2.4943319681206567e-05
2146,prefetche,2.4943319681206567e-05
2147,l1,2.4943319681206567e-05
2148,formula,2.4943319681206567e-05
2149,cornerstone,2.4943319681206567e-05
2150,vmx,2.4943319681206567e-05
2151,purpose-processors,2.4943319681206567e-05
2152,large-set,2.4943319681206567e-05
2153,simd,2.4943319681206567e-05
2154,mmx,2.4943319681206567e-05
2155,neighbourhood,2.4943319681206567e-05
2156,surge,2.4943319681206567e-05
2157,downturn,2.4943319681206567e-05
2158,manipulation,2.4943319681206567e-05
2159,possibility,2.4943319681206567e-05
2160,archiving,2.4943319681206567e-05
2161,premise,2.4943319681206567e-05
2162,split,2.4943319681206567e-05
2163,fax,2.4943319681206567e-05
2164,many-students,2.4943319681206567e-05
2165,international-network-social-network-analysis,2.4943319681206567e-05
2166,directorship,2.4943319681206567e-05
2167,vertex-networks,2.4943319681206567e-05
2168,labor-market,2.4943319681206567e-05
2169,filo,2.4943319681206567e-05
2170,seeker,2.4943319681206567e-05
2171,meta,2.4943319681206567e-05
2172,membership,2.4943319681206567e-05
2173,tribe,2.4943319681206567e-05
2174,division,2.4943319681206567e-05
2175,massachusetts,2.4943319681206567e-05
2176,movie,2.4943319681206567e-05
2177,corporation,2.4943319681206567e-05
2178,star-trek,2.4943319681206567e-05
2179,voyager,2.4943319681206567e-05
2180,libc-attacks,2.4943319681206567e-05
2181,password,2.4943319681206567e-05
2182,protection,2.4943319681206567e-05
2183,microprocessor,2.4943319681206567e-05
2184,microcontroller,2.4943319681206567e-05
2185,samsung,2.4943319681206567e-05
2186,October,2.4943319681206567e-05
2187,SDRAM,2.4943319681206567e-05
2188,chunk,2.4943319681206567e-05
2189,most-people,2.4943319681206567e-05
2190,perspective,2.4943319681206567e-05
2191,dawn,2.4943319681206567e-05
2192,martin-et-al,2.4943319681206567e-05
2193,cortex,2.4943319681206567e-05
2194,schacter,2.4943319681206567e-05
2195,lobe,2.4943319681206567e-05
2196,memory-fixation,2.4943319681206567e-05
2197,conscious-recollection,2.4943319681206567e-05
2198,squire-et-al,2.4943319681206567e-05
2199,adenosine,2.4943319681206567e-05
2200,particular-tasks,2.4943319681206567e-05
2201,consolidation,2.4943319681206567e-05
2202,cortical-areas,2.4943319681206567e-05
2203,et,2.4943319681206567e-05
2204,surgery,2.4943319681206567e-05
2205,depression,2.4943319681206567e-05
2206,scoville-milner,2.4943319681206567e-05
2207,behavior,2.4943319681206567e-05
2208,synapsis,2.4943319681206567e-05
2209,eichenbaum-et-al,2.4943319681206567e-05
2210,semantic-knowledge,2.4943319681206567e-05
2211,brain-areas,2.4943319681206567e-05
2212,Paller,2.4943319681206567e-05
2213,monophosphate,2.4943319681206567e-05
2214,cAMP,2.4943319681206567e-05
2215,miller,2.4943319681206567e-05
2216,new-information,2.4943319681206567e-05
2217,gene,2.4943319681206567e-05
2218,synapse,2.4943319681206567e-05
2219,cyclic,2.4943319681206567e-05
2220,new-memories,2.4943319681206567e-05
2221,synthesis,2.4943319681206567e-05
2222,molecule,2.4943319681206567e-05
2223,creb,2.4943319681206567e-05
2224,mcclelland,2.4943319681206567e-05
2225,eichenbaum,2.4943319681206567e-05
2226,receptor,2.4943319681206567e-05
2227,bliss-et-al,2.4943319681206567e-05
2228,al-.,2.4943319681206567e-05
2229,ltp,2.4943319681206567e-05
2230,forefront,2.4943319681206567e-05
2231,path,2.4943319681206567e-05
2232,Contributor,2.4943319681206567e-05
2233,emerald,2.4943319681206567e-05
2234,jewel,2.4943319681206567e-05
2235,Mrs.,2.4943319681206567e-05
2236,pair,2.4943319681206567e-05
